name,unreleased_playlists_count,followers,popularity,genres,id,spotify_url,images,unreleased_playlists_ids
Boston,1,2818297,67,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'mellow gold', 'rock', 'soft rock']",29kkCKKGXheHuoO829FxWK,https://open.spotify.com/artist/29kkCKKGXheHuoO829FxWK,"['https://i.scdn.co/image/051ffa17a5832586c6e0f8ee8a705ad15114e9c0', 'https://i.scdn.co/image/91457d2e1cd0e38d1b0af68699aeb85416dd4ab8', 'https://i.scdn.co/image/5aab225333edb457dddbe2de4064ddac4c67bbd7', 'https://i.scdn.co/image/139ceddacee8f07f3f1be630ce73a1e9f75fbe5b']",['2bhAYgHi7zg1lhEC6SFXpG']
Skryptonite,0,2811596,63,"['central asian hip hop', 'kazakh hip hop', 'russian hip hop', 'russian trap']",3vvLuXEEf7sl3izJcw0GIn,https://open.spotify.com/artist/3vvLuXEEf7sl3izJcw0GIn,"['https://i.scdn.co/image/ab6761610000e5eb4778cb0f2432abc8b570d68e', 'https://i.scdn.co/image/ab676161000051744778cb0f2432abc8b570d68e', 'https://i.scdn.co/image/ab6761610000f1784778cb0f2432abc8b570d68e']",[]
Al James,0,2811588,69,"['opm', 'pinoy alternative rap', 'pinoy hip hop', 'pinoy r&b', 'pinoy trap']",2G7VQ1kVhVfNagytlousgm,https://open.spotify.com/artist/2G7VQ1kVhVfNagytlousgm,"['https://i.scdn.co/image/ab6761610000e5eba48f5d09fbea717dbbb945d3', 'https://i.scdn.co/image/ab67616100005174a48f5d09fbea717dbbb945d3', 'https://i.scdn.co/image/ab6761610000f178a48f5d09fbea717dbbb945d3']",[]
deadmau5,1,2806737,67,"['canadian electronic', 'complextro', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house']",2CIMQHirSU0MQqyYHq0eOx,https://open.spotify.com/artist/2CIMQHirSU0MQqyYHq0eOx,"['https://i.scdn.co/image/ab6761610000e5eb89ffabe57a25cedeca3309e7', 'https://i.scdn.co/image/ab6761610000517489ffabe57a25cedeca3309e7', 'https://i.scdn.co/image/ab6761610000f17889ffabe57a25cedeca3309e7']",['34s9T7dwByPwyVAYEbTI8b']
Wham!,0,2799621,70,"['new romantic', 'new wave', 'new wave pop', 'soft rock']",5lpH0xAS4fVfLkACg9DAuM,https://open.spotify.com/artist/5lpH0xAS4fVfLkACg9DAuM,"['https://i.scdn.co/image/ab6761610000e5eb03e73d13341a8419eea9fcfb', 'https://i.scdn.co/image/ab6761610000517403e73d13341a8419eea9fcfb', 'https://i.scdn.co/image/ab6761610000f17803e73d13341a8419eea9fcfb']",[]
Tech N9ne,0,2795080,70,"['detroit hip hop', 'kansas city hip hop', 'pop rap']",6UBA15slIuadJ8h2lPRPos,https://open.spotify.com/artist/6UBA15slIuadJ8h2lPRPos,"['https://i.scdn.co/image/ab6761610000e5eb8b1697a78fbe50647333a84f', 'https://i.scdn.co/image/ab676161000051748b1697a78fbe50647333a84f', 'https://i.scdn.co/image/ab6761610000f1788b1697a78fbe50647333a84f']",[]
Kenny Rogers,0,2794359,71,"['classic country pop', 'country', 'nashville sound', 'soft rock']",4tw2Lmn9tTPUv7Gy7mVPI4,https://open.spotify.com/artist/4tw2Lmn9tTPUv7Gy7mVPI4,"['https://i.scdn.co/image/ab6761610000e5eb43eec847b2e3aaa5f4edbd23', 'https://i.scdn.co/image/ab6761610000517443eec847b2e3aaa5f4edbd23', 'https://i.scdn.co/image/ab6761610000f17843eec847b2e3aaa5f4edbd23']",[]
Nekfeu,0,2789342,71,"['french hip hop', 'pop urbaine', 'rap conscient']",4LXBc13z5EWsc5N32bLxfH,https://open.spotify.com/artist/4LXBc13z5EWsc5N32bLxfH,"['https://i.scdn.co/image/4b29b23a7dc7ac866210d93d4a5287c95941696c', 'https://i.scdn.co/image/993e6f5f13ed0cc9107f2c47ea56b525d0973020', 'https://i.scdn.co/image/7ac27d4b06dfc3f5680ee2a64b8e99eee4ce7cdd', 'https://i.scdn.co/image/a4d48b6d46ce532d0d26b58e1344ebfd02a1b4c8']",[]
Yüzyüzeyken Konuşuruz,0,2778420,65,"['turkish alternative rock', 'turkish rock']",7gobcoscOfsY0nOeqqFzvU,https://open.spotify.com/artist/7gobcoscOfsY0nOeqqFzvU,"['https://i.scdn.co/image/ab6761610000e5ebbc7571668a90592e6ecac62b', 'https://i.scdn.co/image/ab67616100005174bc7571668a90592e6ecac62b', 'https://i.scdn.co/image/ab6761610000f178bc7571668a90592e6ecac62b']",[]
Djonga,0,2771395,71,"['afrofuturismo brasileiro', 'brazilian hip hop', 'rap mineiro']",204IwDdaHE4ymGk9Kya2pY,https://open.spotify.com/artist/204IwDdaHE4ymGk9Kya2pY,"['https://i.scdn.co/image/ab6761610000e5eba83e9f0e901c17791b83be8b', 'https://i.scdn.co/image/ab67616100005174a83e9f0e901c17791b83be8b', 'https://i.scdn.co/image/ab6761610000f178a83e9f0e901c17791b83be8b']",[]
Normani,0,2766248,69,"['pop', 'r&b']",2cWZOOzeOm4WmBJRnD5R7I,https://open.spotify.com/artist/2cWZOOzeOm4WmBJRnD5R7I,"['https://i.scdn.co/image/ab6761610000e5ebdc6e85ec0f93f5b2cf475487', 'https://i.scdn.co/image/ab67616100005174dc6e85ec0f93f5b2cf475487', 'https://i.scdn.co/image/ab6761610000f178dc6e85ec0f93f5b2cf475487']",[]
Dharius,0,2765852,70,['mexican hip hop'],66RfYVdftqnuHRicyClgL0,https://open.spotify.com/artist/66RfYVdftqnuHRicyClgL0,"['https://i.scdn.co/image/ab6761610000e5ebee8809cb56babbdffad6dc97', 'https://i.scdn.co/image/ab67616100005174ee8809cb56babbdffad6dc97', 'https://i.scdn.co/image/ab6761610000f178ee8809cb56babbdffad6dc97']",[]
B.B. King,0,2756463,62,"['blues', 'blues rock', 'classic rock', 'electric blues', 'jazz blues', 'soul', 'soul blues', 'traditional blues']",5xLSa7l4IV1gsQfhAMvl0U,https://open.spotify.com/artist/5xLSa7l4IV1gsQfhAMvl0U,"['https://i.scdn.co/image/ffb3ff26238fe635a230bb0feb59dd0a5b209b6f', 'https://i.scdn.co/image/7e53bec2f958fa7fd1868124a0897cb0d08b60ee', 'https://i.scdn.co/image/8b4bbc1e769cc1cf78a6a369f3a8b0026631eb96', 'https://i.scdn.co/image/56746f2b047d78df56f077a02bf6720858d50454']",[]
Rise Against,0,2742017,72,"['alternative metal', 'chicago hardcore', 'chicago punk', 'hardcore punk', 'modern rock', 'pop punk', 'post-grunge', 'punk']",6Wr3hh341P84m3EI8qdn9O,https://open.spotify.com/artist/6Wr3hh341P84m3EI8qdn9O,"['https://i.scdn.co/image/ab6761610000e5eb8e19de59bac2628eb8929156', 'https://i.scdn.co/image/ab676161000051748e19de59bac2628eb8929156', 'https://i.scdn.co/image/ab6761610000f1788e19de59bac2628eb8929156']",[]
Panteon Rococo,0,2740623,66,"['latin alternative', 'latin rock', 'mexican rock', 'rock en espanol', 'ska mexicano']",11mqrDSFRRz8g0Wb3syJj5,https://open.spotify.com/artist/11mqrDSFRRz8g0Wb3syJj5,"['https://i.scdn.co/image/ab6761610000e5eb77c4b353e9f650d5d005396f', 'https://i.scdn.co/image/ab6761610000517477c4b353e9f650d5d005396f', 'https://i.scdn.co/image/ab6761610000f17877c4b353e9f650d5d005396f']",[]
INXS,0,2739059,70,"['album rock', 'australian rock', 'dance rock', 'funk rock', 'new romantic', 'new wave', 'new wave pop', 'rock']",1eClJfHLoDI4rZe5HxzBFv,https://open.spotify.com/artist/1eClJfHLoDI4rZe5HxzBFv,"['https://i.scdn.co/image/ab6761610000e5eb9bfd44c9bd2aae22edfd99bf', 'https://i.scdn.co/image/ab676161000051749bfd44c9bd2aae22edfd99bf', 'https://i.scdn.co/image/ab6761610000f1789bfd44c9bd2aae22edfd99bf']",[]
George Harrison,0,2738804,68,"['album rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",7FIoB5PHdrMZVC3q2HE5MS,https://open.spotify.com/artist/7FIoB5PHdrMZVC3q2HE5MS,"['https://i.scdn.co/image/ab6761610000e5eb0d50c5a88d44de4a2dc60dc1', 'https://i.scdn.co/image/ab676161000051740d50c5a88d44de4a2dc60dc1', 'https://i.scdn.co/image/ab6761610000f1780d50c5a88d44de4a2dc60dc1']",[]
Olamide,0,2737228,69,"['afrobeats', 'afropop', 'azonto', 'nigerian hip hop', 'nigerian pop']",4ovtyvs7j1jSmwhkBGHqSr,https://open.spotify.com/artist/4ovtyvs7j1jSmwhkBGHqSr,"['https://i.scdn.co/image/ab6761610000e5ebd99b2fe4040de9fb407959cc', 'https://i.scdn.co/image/ab67616100005174d99b2fe4040de9fb407959cc', 'https://i.scdn.co/image/ab6761610000f178d99b2fe4040de9fb407959cc']",[]
ヨルシカ,0,2736329,74,['j-pop'],4UK2Lzi6fBfUi9rpDt6cik,https://open.spotify.com/artist/4UK2Lzi6fBfUi9rpDt6cik,"['https://i.scdn.co/image/ab6761610000e5ebe62cff9c6018ae5616b01eab', 'https://i.scdn.co/image/ab67616100005174e62cff9c6018ae5616b01eab', 'https://i.scdn.co/image/ab6761610000f178e62cff9c6018ae5616b01eab']",[]
Dread Mar I,0,2728176,73,"['argentine reggae', 'rock en espanol']",1aw0Cdl1DIrtUrUA6fGbAR,https://open.spotify.com/artist/1aw0Cdl1DIrtUrUA6fGbAR,"['https://i.scdn.co/image/ab6761610000e5eb39fd3a6442b87feaa2d55fe0', 'https://i.scdn.co/image/ab6761610000517439fd3a6442b87feaa2d55fe0', 'https://i.scdn.co/image/ab6761610000f17839fd3a6442b87feaa2d55fe0']",[]
BAEKHYUN,0,2725423,68,['k-pop'],4ufh0WuMZh6y4Dmdnklvdl,https://open.spotify.com/artist/4ufh0WuMZh6y4Dmdnklvdl,"['https://i.scdn.co/image/ab6761610000e5ebb39107b0762eb4ce5218c823', 'https://i.scdn.co/image/ab67616100005174b39107b0762eb4ce5218c823', 'https://i.scdn.co/image/ab6761610000f178b39107b0762eb4ce5218c823']",[]
Twisted Sister,0,2716144,62,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'metal', 'rock']",7b85ve82Sh36a3UAx74wut,https://open.spotify.com/artist/7b85ve82Sh36a3UAx74wut,"['https://i.scdn.co/image/758604f17b98e5db650adeebf9cf8cb55feda0f0', 'https://i.scdn.co/image/7d5d09551319e852cbe87e2520afa88d5496f017', 'https://i.scdn.co/image/977c9a9db6ffe1235c2dae225ee3df5492acddc3', 'https://i.scdn.co/image/a1280e482347b3e5c30f6e0678cc04b9f1096a6a']",[]
Bunbury,0,2708988,71,"['latin alternative', 'latin rock', 'mexican rock', 'rock en espanol']",4uqzzJg3ww5eH7IgGV7DMT,https://open.spotify.com/artist/4uqzzJg3ww5eH7IgGV7DMT,"['https://i.scdn.co/image/ab6761610000e5eb7ad6ca8269b1b8400381b53e', 'https://i.scdn.co/image/ab676161000051747ad6ca8269b1b8400381b53e', 'https://i.scdn.co/image/ab6761610000f1787ad6ca8269b1b8400381b53e']",[]
Nine Inch Nails,0,2700876,67,"['alternative metal', 'alternative rock', 'cyberpunk', 'electronic rock', 'grunge', 'industrial', 'industrial metal', 'industrial rock', 'nu metal', 'post-grunge', 'rock']",0X380XXQSNBYuleKzav5UO,https://open.spotify.com/artist/0X380XXQSNBYuleKzav5UO,"['https://i.scdn.co/image/ab6761610000e5eb047095c90419cf2a97266f77', 'https://i.scdn.co/image/ab67616100005174047095c90419cf2a97266f77', 'https://i.scdn.co/image/ab6761610000f178047095c90419cf2a97266f77']",[]
Waka Flocka Flame,0,2699264,66,"['atl hip hop', 'dirty south rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",6f4XkbvYlXMH0QgVRzW0sM,https://open.spotify.com/artist/6f4XkbvYlXMH0QgVRzW0sM,"['https://i.scdn.co/image/ab6761610000e5eb098d901516df803fdfa7bb74', 'https://i.scdn.co/image/ab67616100005174098d901516df803fdfa7bb74', 'https://i.scdn.co/image/ab6761610000f178098d901516df803fdfa7bb74']",[]
WILLOW,1,2696364,72,"['afrofuturism', 'pop', 'post-teen pop', 'pov: indie']",3rWZHrfrsPBxVy692yAIxF,https://open.spotify.com/artist/3rWZHrfrsPBxVy692yAIxF,"['https://i.scdn.co/image/ab6761610000e5eb19d0f58755eaf68afbf677f2', 'https://i.scdn.co/image/ab6761610000517419d0f58755eaf68afbf677f2', 'https://i.scdn.co/image/ab6761610000f17819d0f58755eaf68afbf677f2']",['2bIo5lip1wmlQWiVtS5CqD']
Franz Ferdinand,0,2696022,70,"['alternative rock', 'dance rock', 'indie rock', 'modern rock', 'rock', 'scottish rock']",0XNa1vTidXlvJ2gHSsRi4A,https://open.spotify.com/artist/0XNa1vTidXlvJ2gHSsRi4A,"['https://i.scdn.co/image/ab6761610000e5eb69ecfa7557856564c968640d', 'https://i.scdn.co/image/ab6761610000517469ecfa7557856564c968640d', 'https://i.scdn.co/image/ab6761610000f17869ecfa7557856564c968640d']",[]
Ramones,1,2692094,68,"['alternative rock', 'early us punk', 'permanent wave', 'punk', 'rock']",1co4F2pPNH8JjTutZkmgSm,https://open.spotify.com/artist/1co4F2pPNH8JjTutZkmgSm,"['https://i.scdn.co/image/ab6761610000e5eb5b9f46a5c5bf8243179d56b0', 'https://i.scdn.co/image/ab676161000051745b9f46a5c5bf8243179d56b0', 'https://i.scdn.co/image/ab6761610000f1785b9f46a5c5bf8243179d56b0']",['11rFnLlxa3gALo9amTupLw']
Vaundy,0,2691335,73,"['j-pop', 'japanese soul']",2IUl3m1H1EQ7QfNbNWvgru,https://open.spotify.com/artist/2IUl3m1H1EQ7QfNbNWvgru,"['https://i.scdn.co/image/ab6761610000e5ebb6e409f6c3d8b08a2f52072e', 'https://i.scdn.co/image/ab67616100005174b6e409f6c3d8b08a2f52072e', 'https://i.scdn.co/image/ab6761610000f178b6e409f6c3d8b08a2f52072e']",[]
Crystal Castles,7,2686245,72,"['alternative dance', 'bitpop', 'digital hardcore', 'indietronica', 'neo-synthpop', 'new rave', 'nintendocore']",7K3zpFXBvPcvzhj7zlGJdO,https://open.spotify.com/artist/7K3zpFXBvPcvzhj7zlGJdO,"['https://i.scdn.co/image/5419a05563a9ba8cb16fe207199c298f621eef85', 'https://i.scdn.co/image/d90a0865e8bca5e5084049e8adc3485b3880848e', 'https://i.scdn.co/image/455a70605e44303c96a4438012598e5ac0260d58', 'https://i.scdn.co/image/8b202585f9dedf2f7e73dc80cac8ba40e941e7ff']","['53W6IiOPZmyMHXPtVYlpUj', '5qeUWqtsiKUdRGexEToCQd', '14jEGSnItZvXmPqffRDjgo', '1KDELbkQOpwkE3k6macQkU', '5kvycT6fj7LPILgJaYqzIj', '4TItH3UhuMsYw3ze0lgXrR', '3PGN8WYDjmN2MXJW0EuTlo']"
Quando Rondo,2,2684865,61,"['melodic rap', 'trap']",4IprNlQiJZUUJhDl0fL2SL,https://open.spotify.com/artist/4IprNlQiJZUUJhDl0fL2SL,"['https://i.scdn.co/image/ab6761610000e5eb154ed032cf352788286664ae', 'https://i.scdn.co/image/ab67616100005174154ed032cf352788286664ae', 'https://i.scdn.co/image/ab6761610000f178154ed032cf352788286664ae']","['37i9dQZF1E4y7gg7SlEtHS', '3aR1A6D4v07oO31EeIRr32']"
Heroes Del Silencio,0,2684856,68,"['latin alternative', 'latin rock', 'musica aragonesa', 'rock en espanol', 'spanish rock']",3qAPxVwIQRBuz5ImPUxpZT,https://open.spotify.com/artist/3qAPxVwIQRBuz5ImPUxpZT,"['https://i.scdn.co/image/9ffe8fc45b8bad986946367201a3e547d9a6dc6a', 'https://i.scdn.co/image/d5008e5652d595a9c678b5791cc2febe52f2991a', 'https://i.scdn.co/image/5bc475c4723f1e45ca2be335f2a824f981989f91', 'https://i.scdn.co/image/20b68b7f3e35f2c35d36462298da0c3d33a314f0']",[]
The All-American Rejects,0,2684171,68,"['alternative metal', 'modern rock', 'neo mellow', 'neon pop punk', 'pop punk', 'pop rock', 'post-grunge']",3vAaWhdBR38Q02ohXqaNHT,https://open.spotify.com/artist/3vAaWhdBR38Q02ohXqaNHT,"['https://i.scdn.co/image/ab6761610000e5ebb18bd56871c0ce8c8d6c8fa7', 'https://i.scdn.co/image/ab67616100005174b18bd56871c0ce8c8d6c8fa7', 'https://i.scdn.co/image/ab6761610000f178b18bd56871c0ce8c8d6c8fa7']",[]
Fabolous,0,2670150,66,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'trap', 'urban contemporary']",0YWxKQj2Go9CGHCp77UOyy,https://open.spotify.com/artist/0YWxKQj2Go9CGHCp77UOyy,"['https://i.scdn.co/image/ab6761610000e5ebece5603bef9fa046ef9a178c', 'https://i.scdn.co/image/ab67616100005174ece5603bef9fa046ef9a178c', 'https://i.scdn.co/image/ab6761610000f178ece5603bef9fa046ef9a178c']",[]
Diplo,0,2669579,79,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop dance']",5fMUXHkw8R8eOP2RNVYEZX,https://open.spotify.com/artist/5fMUXHkw8R8eOP2RNVYEZX,"['https://i.scdn.co/image/ab6761610000e5ebdf01727aa674ddefa777797a', 'https://i.scdn.co/image/ab67616100005174df01727aa674ddefa777797a', 'https://i.scdn.co/image/ab6761610000f178df01727aa674ddefa777797a']",[]
James Taylor,0,2669004,68,"['classic rock', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock']",0vn7UBvSQECKJm2817Yf1P,https://open.spotify.com/artist/0vn7UBvSQECKJm2817Yf1P,"['https://i.scdn.co/image/ab6761610000e5eb5921cb8f2ec7bf6b5e725bcc', 'https://i.scdn.co/image/ab676161000051745921cb8f2ec7bf6b5e725bcc', 'https://i.scdn.co/image/ab6761610000f1785921cb8f2ec7bf6b5e725bcc']",[]
Dio,11,2663876,61,"['album rock', 'alternative metal', 'glam metal', 'hard rock', 'metal', 'rock', 'speed metal']",4CYeVo5iZbtYGBN4Isc3n6,https://open.spotify.com/artist/4CYeVo5iZbtYGBN4Isc3n6,"['https://i.scdn.co/image/ab6761610000e5eb555c8199ba80168cfeafdfbc', 'https://i.scdn.co/image/ab67616100005174555c8199ba80168cfeafdfbc', 'https://i.scdn.co/image/ab6761610000f178555c8199ba80168cfeafdfbc']","['7z4Y0w9jLcWQIqAzicL0nL', '12ALRhzIJtM2cmqSMtkwEI', '35yeR3tGN7I46Bh5SlRVps', '0jgafpgiikadDRTJoQenFf', '1btMHiIAdP4pmfLbE52IJX', '37i9dQZF1E8LBufIqDksvJ', '5tMJrExa0ZtWnquAJGSKAw', '434rtM637MEuNe4URJjrVT', '7nNGAShltQGPC2nrNYilKK', '7GzUmSPS0C6plnSUXI97Mz', '4SX7Sgv5R3v8x8xiLlxfrT']"
Heart,14,2662156,68,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'mellow gold', 'new wave pop', 'rock', 'singer-songwriter', 'soft rock']",34jw2BbxjoYalTp8cJFCPv,https://open.spotify.com/artist/34jw2BbxjoYalTp8cJFCPv,"['https://i.scdn.co/image/1c145626e516a6817c43e7eab2b1cc3a5a9562a8', 'https://i.scdn.co/image/6537feaf4a9da588202c9aa494dcc9b02f246ff5', 'https://i.scdn.co/image/5cd30e91d1d9b0637c7e1ff5a5075d4ac4be6dfa', 'https://i.scdn.co/image/5506c2d8987f9ea066c8dfbac3e7657df6fc2fc5']","['3AYe17wxerHWUgkg973vJw', '0PW4rpyXruv6o7cy9qOE0f', '37i9dQZF1E8C85Y6W6ITJl', '7F1lKmP3xlidlz61k3muK3', '37i9dQZF1E8EiUTCWVOYjt', '5fwcdxGwz1pYqyi8wRT9fP', '37i9dQZF1E8J6VnjP8Zi3C', '37i9dQZF1E8NCfVU541Js5', '37i9dQZF1E8BYDiP4WqdCV', '4pPndCFrJ29GPkQhRXfTjH', '37i9dQZF1E8DHbfws4Grzf', '37i9dQZF1E8Pact8cSqIqy', '7aBeuiLCnZMllg0u9SLMXe']"
Nanpa Básico,0,2656947,76,"['colombian hip hop', 'mexican hip hop']",1cUpGtXcSQsovNYEZOQgOG,https://open.spotify.com/artist/1cUpGtXcSQsovNYEZOQgOG,"['https://i.scdn.co/image/ab6761610000e5eb9309408f3f28d05fe0af7113', 'https://i.scdn.co/image/ab676161000051749309408f3f28d05fe0af7113', 'https://i.scdn.co/image/ab6761610000f1789309408f3f28d05fe0af7113']",[]
MC Davo,0,2654319,69,"['mexican hip hop', 'trap mexicano']",3TGeuw7OmACouH5JAKkX7I,https://open.spotify.com/artist/3TGeuw7OmACouH5JAKkX7I,"['https://i.scdn.co/image/ab6761610000e5eb2c034d8fb2306314c61cd848', 'https://i.scdn.co/image/ab676161000051742c034d8fb2306314c61cd848', 'https://i.scdn.co/image/ab6761610000f1782c034d8fb2306314c61cd848']",[]
City Girls,0,2645867,64,"['scam rap', 'trap queen']",37hAfseJWi0G3Scife12Il,https://open.spotify.com/artist/37hAfseJWi0G3Scife12Il,"['https://i.scdn.co/image/ab6761610000e5eb5d4891c63de9b0b74a4b7b9e', 'https://i.scdn.co/image/ab676161000051745d4891c63de9b0b74a4b7b9e', 'https://i.scdn.co/image/ab6761610000f1785d4891c63de9b0b74a4b7b9e']",[]
Big Time Rush,2,2643143,64,"['boy band', 'pop', 'post-teen pop']",0GWCNkPi54upO9WLlwjAHd,https://open.spotify.com/artist/0GWCNkPi54upO9WLlwjAHd,"['https://i.scdn.co/image/ab6761610000e5eb0b5d1b1e2367fff6b7936920', 'https://i.scdn.co/image/ab676161000051740b5d1b1e2367fff6b7936920', 'https://i.scdn.co/image/ab6761610000f1780b5d1b1e2367fff6b7936920']","['6cXxdObeVE508IrIiVufnR', '6IDXuLpZpAAniDpXmqb87S']"
August Alsina,0,2639319,61,"['pop r&b', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",19Fi1Rj7kk8kyiwxpXy3yM,https://open.spotify.com/artist/19Fi1Rj7kk8kyiwxpXy3yM,"['https://i.scdn.co/image/ab6761610000e5eb45ffc8f55fc50b8888e97f98', 'https://i.scdn.co/image/ab6761610000517445ffc8f55fc50b8888e97f98', 'https://i.scdn.co/image/ab6761610000f17845ffc8f55fc50b8888e97f98']",[]
Greta Van Fleet,0,2635810,67,"['modern blues rock', 'modern hard rock', 'rock']",4NpFxQe2UvRCAjto3JqlSl,https://open.spotify.com/artist/4NpFxQe2UvRCAjto3JqlSl,"['https://i.scdn.co/image/ab6761610000e5eb301eb2b9d83cf86efa024ccb', 'https://i.scdn.co/image/ab67616100005174301eb2b9d83cf86efa024ccb', 'https://i.scdn.co/image/ab6761610000f178301eb2b9d83cf86efa024ccb']",[]
*NSYNC,0,2633266,78,"['boy band', 'dance pop', 'pop']",6Ff53KvcvAj5U7Z1vojB5o,https://open.spotify.com/artist/6Ff53KvcvAj5U7Z1vojB5o,"['https://i.scdn.co/image/ab6761610000e5eb9414ef07d0ca697726912df1', 'https://i.scdn.co/image/ab676161000051749414ef07d0ca697726912df1', 'https://i.scdn.co/image/ab6761610000f1789414ef07d0ca697726912df1']",[]
Tom Petty,0,2629465,70,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",2UZMlIwnkgAEDBsw1Rejkn,https://open.spotify.com/artist/2UZMlIwnkgAEDBsw1Rejkn,"['https://i.scdn.co/image/ab6761610000e5eb1ef0346826481e5cf1979096', 'https://i.scdn.co/image/ab676161000051741ef0346826481e5cf1979096', 'https://i.scdn.co/image/ab6761610000f1781ef0346826481e5cf1979096']",[]
Denzel Curry,0,2628107,73,"['dark trap', 'drill', 'hip hop', 'miami hip hop', 'rap', 'trap', 'underground hip hop']",6fxyWrfmjcbj5d12gXeiNV,https://open.spotify.com/artist/6fxyWrfmjcbj5d12gXeiNV,"['https://i.scdn.co/image/ab6761610000e5eb8e265da892579da2139b659f', 'https://i.scdn.co/image/ab676161000051748e265da892579da2139b659f', 'https://i.scdn.co/image/ab6761610000f1788e265da892579da2139b659f']",[]
The Kinks,0,2627463,66,"['album rock', 'art rock', 'british invasion', 'classic rock', 'folk rock', 'glam rock', 'protopunk', 'psychedelic rock', 'rock', 'singer-songwriter']",1SQRv42e4PjEYfPhS0Tk9E,https://open.spotify.com/artist/1SQRv42e4PjEYfPhS0Tk9E,"['https://i.scdn.co/image/ab6761610000e5eb81f4e878e8b959fa68f15322', 'https://i.scdn.co/image/ab6761610000517481f4e878e8b959fa68f15322', 'https://i.scdn.co/image/ab6761610000f17881f4e878e8b959fa68f15322']",[]
Ginuwine,0,2626396,67,"['contemporary r&b', 'hip pop', 'r&b', 'urban contemporary']",7r8RF1tN2A4CiGEplkp1oP,https://open.spotify.com/artist/7r8RF1tN2A4CiGEplkp1oP,"['https://i.scdn.co/image/c8bc9979554744c06b3c62b7e94b82cd9303ec81', 'https://i.scdn.co/image/9617d45aa1bd6725f9418cc54ff008ddbfedede3', 'https://i.scdn.co/image/92c562bd9618c0d00872cfc163f0b4d44fbe5259']",[]
Monica,0,2625648,65,"['contemporary r&b', 'hip pop', 'r&b', 'urban contemporary']",6nzxy2wXs6tLgzEtqOkEi2,https://open.spotify.com/artist/6nzxy2wXs6tLgzEtqOkEi2,"['https://i.scdn.co/image/ab6761610000e5ebe511dad92fbc2626144a02a2', 'https://i.scdn.co/image/ab67616100005174e511dad92fbc2626144a02a2', 'https://i.scdn.co/image/ab6761610000f178e511dad92fbc2626144a02a2']",[]
REO Speedwagon,0,2615696,66,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'mellow gold', 'rock', 'soft rock']",55vs7NT1KxcFjbMC4y202E,https://open.spotify.com/artist/55vs7NT1KxcFjbMC4y202E,"['https://i.scdn.co/image/ab6761610000e5ebfc5a03aa1823cfbe08b8b2ed', 'https://i.scdn.co/image/ab67616100005174fc5a03aa1823cfbe08b8b2ed', 'https://i.scdn.co/image/ab6761610000f178fc5a03aa1823cfbe08b8b2ed']",[]
Good Charlotte,0,2612517,67,"['alternative metal', 'modern rock', 'neon pop punk', 'pop punk', 'pop rock', 'post-grunge']",5aYyPjAsLj7UzANzdupwnS,https://open.spotify.com/artist/5aYyPjAsLj7UzANzdupwnS,"['https://i.scdn.co/image/ab6761610000e5ebfe30423ef497f7a48babb508', 'https://i.scdn.co/image/ab67616100005174fe30423ef497f7a48babb508', 'https://i.scdn.co/image/ab6761610000f178fe30423ef497f7a48babb508']",[]
Darius Rucker,0,2610201,67,"['black americana', 'contemporary country', 'country', 'country road']",7FY5V3XMwlNBPitEjXowHQ,https://open.spotify.com/artist/7FY5V3XMwlNBPitEjXowHQ,"['https://i.scdn.co/image/ab6761610000e5eb17f1bb8128fc6e637e4240d7', 'https://i.scdn.co/image/ab6761610000517417f1bb8128fc6e637e4240d7', 'https://i.scdn.co/image/ab6761610000f17817f1bb8128fc6e637e4240d7']",[]
